dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
breast_cancer,2345,rs,mlp,1.0,1.0,0.9993,0.9737,219.7,0.024887,"{""learning_rate"": 0.0013995483777603688, ""batch_size_exp"": 5, ""hidden_dim"": 214, ""dropout"": 0.2809520872311866, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.000755637224770932, ""activation"": ""relu""}"
breast_cancer,3456,rs,mlp,0.999,0.9825,0.9795,0.9474,236.9,0.026844,"{""learning_rate"": 0.06121310686891081, ""batch_size_exp"": 4, ""hidden_dim"": 58, ""dropout"": 0.2793955019333765, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 4.9204470966717494e-05, ""activation"": ""tanh""}"
breast_cancer,42,rs,mlp,0.9993,0.9912,0.994,0.9737,201.6,0.022876,"{""learning_rate"": 0.0015064557931192917, ""batch_size_exp"": 4, ""hidden_dim"": 105, ""dropout"": 0.18323076743569894, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 8.11107671596555e-06, ""activation"": ""tanh""}"
breast_cancer,456,rs,mlp,0.9997,0.9825,0.994,0.9474,187.0,0.021233,"{""learning_rate"": 0.023555615026730623, ""batch_size_exp"": 5, ""hidden_dim"": 58, ""dropout"": 0.47288055880338936, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.001388094892383909, ""activation"": ""tanh""}"
breast_cancer,4567,rs,mlp,0.9987,0.9474,0.9921,0.9386,154.0,0.017443,"{""learning_rate"": 0.013043684995270524, ""batch_size_exp"": 6, ""hidden_dim"": 33, ""dropout"": 0.14518302060960658, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0014712698266210712, ""activation"": ""relu""}"
breast_cancer,5678,rs,mlp,1.0,0.9912,0.9967,0.9825,133.5,0.01513,"{""learning_rate"": 0.000906375003982469, ""batch_size_exp"": 4, ""hidden_dim"": 114, ""dropout"": 0.2594327198144663, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.245492930172076e-06, ""activation"": ""relu""}"
breast_cancer,6789,rs,mlp,1.0,1.0,0.9983,0.9737,180.2,0.020415,"{""learning_rate"": 0.08642604720886964, ""batch_size_exp"": 6, ""hidden_dim"": 155, ""dropout"": 0.38159381942899734, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 8.096141154645218e-05, ""activation"": ""tanh""}"
breast_cancer,789,rs,mlp,0.9948,0.9825,0.999,0.9825,155.9,0.017676,"{""learning_rate"": 0.08628068174572948, ""batch_size_exp"": 6, ""hidden_dim"": 117, ""dropout"": 0.033367949382061446, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.009494302771814912, ""activation"": ""relu""}"
breast_cancer,123,acrs,rf,0.9902,0.9474,0.998,0.9649,61.6,0.006981,"{""n_estimators"": 476, ""max_depth"": 22, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5921859053493348}"
breast_cancer,1234,acrs,rf,0.9902,0.9649,0.996,0.9561,60.4,0.006838,"{""n_estimators"": 139, ""max_depth"": 27, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7662975107614519}"
breast_cancer,2345,acrs,rf,0.9993,0.9825,0.9974,0.9561,27.7,0.003142,"{""n_estimators"": 100, ""max_depth"": 11, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
breast_cancer,3456,acrs,rf,0.9866,0.9561,0.9901,0.9825,56.2,0.006359,"{""n_estimators"": 64, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.8496717783390962}"
breast_cancer,42,acrs,rf,0.9895,0.9474,0.9921,0.9474,24.5,0.002796,"{""n_estimators"": 90, ""max_depth"": 22, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.7772923935079175}"
breast_cancer,456,acrs,rf,0.9925,0.9386,0.9757,0.9561,40.5,0.004597,"{""n_estimators"": 164, ""max_depth"": 17, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8774249907380549}"
breast_cancer,4567,acrs,rf,0.9951,0.9737,0.9854,0.9561,46.5,0.005275,"{""n_estimators"": 227, ""max_depth"": 11, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.5845019152491067}"
breast_cancer,5678,acrs,rf,1.0,0.9649,0.9907,0.9649,21.7,0.002452,"{""n_estimators"": 69, ""max_depth"": 26, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8836508924107225}"
breast_cancer,6789,acrs,rf,1.0,0.9912,0.9911,0.9386,28.5,0.00322,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
breast_cancer,789,acrs,rf,0.9862,0.9298,0.9907,0.9298,77.0,0.008748,"{""n_estimators"": 447, ""max_depth"": 5, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9460414757893392}"
breast_cancer,123,acrs_normal,rf,0.9876,0.9474,0.9957,0.9561,23.1,0.002613,"{""n_estimators"": 109, ""max_depth"": 19, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.784889704685662}"
breast_cancer,1234,acrs_normal,rf,0.9885,0.9649,0.9957,0.9649,88.9,0.010072,"{""n_estimators"": 491, ""max_depth"": 30, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
breast_cancer,2345,acrs_normal,rf,0.9997,0.9825,0.9967,0.9561,22.2,0.002519,"{""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
breast_cancer,3456,acrs_normal,rf,0.9849,0.9474,0.9914,0.9649,87.4,0.0099,"{""n_estimators"": 500, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.8198202969490532}"
breast_cancer,42,acrs_normal,rf,0.9905,0.9561,0.9931,0.9386,17.9,0.002045,"{""n_estimators"": 50, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.8766334581265172}"
breast_cancer,456,acrs_normal,rf,0.9925,0.9474,0.9821,0.9649,41.1,0.004659,"{""n_estimators"": 209, ""max_depth"": 30, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8774249907380549}"
breast_cancer,4567,acrs_normal,rf,0.9961,0.9737,0.9812,0.9386,14.7,0.001663,"{""n_estimators"": 50, ""max_depth"": 17, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.5926001895021047}"
breast_cancer,5678,acrs_normal,rf,1.0,0.9825,0.9904,0.9649,17.4,0.001974,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7651940477429102}"
breast_cancer,6789,acrs_normal,rf,1.0,0.9912,0.9934,0.9298,24.7,0.0028,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
breast_cancer,789,acrs_normal,rf,0.9774,0.8947,0.9868,0.9211,48.6,0.005524,"{""n_estimators"": 261, ""max_depth"": 12, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.5836445532856583}"
breast_cancer,123,acrs_normal_shrink,rf,0.9879,0.9561,0.995,0.9474,13.2,0.001498,"{""n_estimators"": 50, ""max_depth"": 27, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""gini"", ""max_samples"": 0.5921859053493348}"
breast_cancer,1234,acrs_normal_shrink,rf,0.9885,0.9649,0.9944,0.9649,88.9,0.010077,"{""n_estimators"": 491, ""max_depth"": 30, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
breast_cancer,2345,acrs_normal_shrink,rf,0.9993,0.9912,0.9967,0.9561,21.9,0.002476,"{""n_estimators"": 100, ""max_depth"": 17, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
breast_cancer,3456,acrs_normal_shrink,rf,0.9846,0.9474,0.9921,0.9737,82.6,0.009367,"{""n_estimators"": 451, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.8675454236951237}"
breast_cancer,42,acrs_normal_shrink,rf,0.9879,0.9561,0.9921,0.9561,65.5,0.007433,"{""n_estimators"": 328, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
breast_cancer,456,acrs_normal_shrink,rf,0.9918,0.9474,0.9775,0.9561,40.9,0.00465,"{""n_estimators"": 209, ""max_depth"": 18, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.8774249907380549}"
breast_cancer,4567,acrs_normal_shrink,rf,0.9957,0.9649,0.9825,0.9474,38.8,0.004392,"{""n_estimators"": 202, ""max_depth"": 11, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.5845019152491067}"
breast_cancer,5678,acrs_normal_shrink,rf,0.9997,0.9737,0.9927,0.9649,17.1,0.001944,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5327213782584423}"
breast_cancer,6789,acrs_normal_shrink,rf,1.0,0.9912,0.9907,0.9386,24.1,0.00273,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
breast_cancer,789,acrs_normal_shrink,rf,0.9856,0.9211,0.9897,0.9298,88.8,0.010061,"{""n_estimators"": 491, ""max_depth"": 9, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.5836445532856583}"
breast_cancer,123,acrs_shrink,rf,0.9915,0.9474,0.9974,0.9649,16.3,0.001847,"{""n_estimators"": 56, ""max_depth"": 22, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8995625643100414}"
breast_cancer,1234,acrs_shrink,rf,0.9915,0.9737,0.9954,0.9649,33.4,0.003777,"{""n_estimators"": 68, ""max_depth"": 20, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7662975107614519}"
breast_cancer,2345,acrs_shrink,rf,0.9993,0.9825,0.9977,0.9561,24.4,0.002765,"{""n_estimators"": 87, ""max_depth"": 17, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
breast_cancer,3456,acrs_shrink,rf,0.9859,0.9474,0.9927,0.9649,80.3,0.009095,"{""n_estimators"": 451, ""max_depth"": 15, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.8503362392056146}"
breast_cancer,42,acrs_shrink,rf,0.9885,0.9561,0.9924,0.9386,45.5,0.005158,"{""n_estimators"": 231, ""max_depth"": 24, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.7772923935079175}"
breast_cancer,456,acrs_shrink,rf,0.9938,0.9474,0.9897,0.9561,29.3,0.003325,"{""n_estimators"": 92, ""max_depth"": 16, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.8774249907380549}"
breast_cancer,4567,acrs_shrink,rf,0.9951,0.9737,0.9868,0.9561,64.3,0.007281,"{""n_estimators"": 349, ""max_depth"": 9, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.5845019152491067}"
breast_cancer,5678,acrs_shrink,rf,0.9993,0.9649,0.9894,0.9649,19.6,0.002227,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6788921268953196}"
breast_cancer,6789,acrs_shrink,rf,1.0,0.9737,0.9901,0.9298,26.5,0.003003,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
breast_cancer,789,acrs_shrink,rf,0.9879,0.9474,0.9914,0.9474,48.9,0.005563,"{""n_estimators"": 246, ""max_depth"": 9, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9460414757893392}"
breast_cancer,123,bo,rf,0.9915,0.9474,0.9964,0.9649,52.9,0.005998,"{""n_estimators"": 50, ""max_depth"": 23, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8464333931073671}"
breast_cancer,1234,bo,rf,0.9898,0.9649,0.9931,0.9474,51.7,0.005858,"{""n_estimators"": 52, ""max_depth"": 8, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.7428516390795155}"
breast_cancer,2345,bo,rf,0.9997,0.9825,0.996,0.9561,57.5,0.006516,"{""n_estimators"": 99, ""max_depth"": 27, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.9269704502009667}"
breast_cancer,3456,bo,rf,0.9866,0.9561,0.9914,0.9737,51.0,0.005784,"{""n_estimators"": 98, ""max_depth"": 13, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.5480995932144619}"
breast_cancer,42,bo,rf,0.9882,0.9474,0.9917,0.9561,52.6,0.005978,"{""n_estimators"": 331, ""max_depth"": 12, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.7361074625809747}"
breast_cancer,456,bo,rf,0.9931,0.9474,0.981,0.9649,52.8,0.00599,"{""n_estimators"": 289, ""max_depth"": 25, ""min_samples_split"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7427600919621942}"
breast_cancer,4567,bo,rf,0.9954,0.9737,0.9828,0.9386,52.2,0.005916,"{""n_estimators"": 157, ""max_depth"": 30, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.5693857866779649}"
breast_cancer,5678,bo,rf,1.0,0.9825,0.9896,0.9561,32.8,0.003709,"{""n_estimators"": 53, ""max_depth"": 19, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7050132108544621}"
breast_cancer,6789,bo,rf,1.0,0.9912,0.9911,0.9298,51.3,0.005813,"{""n_estimators"": 493, ""max_depth"": 21, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.5318913665393981}"
breast_cancer,789,bo,rf,0.9862,0.9211,0.9904,0.9474,50.7,0.005744,"{""n_estimators"": 404, ""max_depth"": 13, ""min_samples_split"": 2, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.9996215263830625}"
breast_cancer,123,cmaes,rf,0.9905,0.9474,0.9977,0.9649,48.7,0.005521,"{""n_estimators"": 241, ""max_depth"": 15, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8377301598009684}"
breast_cancer,1234,cmaes,rf,0.9895,0.9649,0.995,0.9649,45.6,0.005164,"{""n_estimators"": 285, ""max_depth"": 17, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.6140859451940458}"
breast_cancer,2345,cmaes,rf,0.999,0.9912,0.997,0.9561,62.9,0.007132,"{""n_estimators"": 439, ""max_depth"": 20, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.780145952430931}"
breast_cancer,3456,cmaes,rf,0.9866,0.9561,0.9911,0.9737,52.2,0.005915,"{""n_estimators"": 375, ""max_depth"": 16, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.6549590231105586}"
breast_cancer,42,cmaes,rf,0.9889,0.9474,0.9917,0.9474,42.5,0.00482,"{""n_estimators"": 163, ""max_depth"": 22, ""min_samples_split"": 13, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.7702270269424382}"
breast_cancer,456,cmaes,rf,0.9925,0.9474,0.9864,0.9561,62.4,0.00707,"{""n_estimators"": 392, ""max_depth"": 18, ""min_samples_split"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8165618304763624}"
breast_cancer,4567,cmaes,rf,0.9957,0.9825,0.9884,0.9474,56.7,0.006422,"{""n_estimators"": 251, ""max_depth"": 23, ""min_samples_split"": 9, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.6539014414809478}"
breast_cancer,5678,cmaes,rf,0.9997,0.9737,0.9914,0.9737,48.1,0.005454,"{""n_estimators"": 337, ""max_depth"": 21, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.727194608238784}"
breast_cancer,6789,cmaes,rf,1.0,0.9912,0.9934,0.9474,56.1,0.006353,"{""n_estimators"": 275, ""max_depth"": 14, ""min_samples_split"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.7940080152306783}"
breast_cancer,789,cmaes,rf,0.9872,0.9386,0.9927,0.9474,48.0,0.005444,"{""n_estimators"": 242, ""max_depth"": 28, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.974303962467034}"
breast_cancer,123,rs,rf,0.9905,0.9474,0.998,0.9649,52.5,0.005955,"{""n_estimators"": 85, ""max_depth"": 14, ""min_samples_split"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7845018657150977}"
breast_cancer,1234,rs,rf,0.9905,0.9649,0.9967,0.9561,52.8,0.005981,"{""n_estimators"": 136, ""max_depth"": 20, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.9790696768418525}"
breast_cancer,2345,rs,rf,0.999,0.9912,0.997,0.9561,53.1,0.006005,"{""n_estimators"": 112, ""max_depth"": 30, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.7393269734842662}"
breast_cancer,3456,rs,rf,0.9853,0.9561,0.9874,0.9561,53.6,0.00607,"{""n_estimators"": 156, ""max_depth"": 19, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.7410760995598138}"
breast_cancer,42,rs,rf,0.9895,0.9474,0.9937,0.9474,51.6,0.005857,"{""n_estimators"": 58, ""max_depth"": 5, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8611334659278296}"
breast_cancer,456,rs,rf,0.9921,0.9561,0.9838,0.9561,57.0,0.006474,"{""n_estimators"": 118, ""max_depth"": 3, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8989558365874953}"
breast_cancer,4567,rs,rf,0.9961,0.9649,0.982,0.9474,56.2,0.006371,"{""n_estimators"": 61, ""max_depth"": 23, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.6592733149085431}"
breast_cancer,5678,rs,rf,0.9993,0.9649,0.9904,0.9649,53.4,0.006056,"{""n_estimators"": 472, ""max_depth"": 15, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.8753354544578034}"
breast_cancer,6789,rs,rf,1.0,0.9825,0.9921,0.9386,53.6,0.006068,"{""n_estimators"": 167, ""max_depth"": 11, ""min_samples_split"": 18, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5559642301536805}"
breast_cancer,789,rs,rf,0.988,0.9649,0.9926,0.9474,53.2,0.006028,"{""n_estimators"": 87, ""max_depth"": 16, ""min_samples_split"": 2, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8152621632007462}"
diabetes,123,acrs,mlp,0.8515,0.7532,0.8613,0.7597,85.3,0.009664,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 7, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
diabetes,1234,acrs,mlp,0.8486,0.7597,0.7754,0.7208,72.6,0.00821,"{""learning_rate"": 0.08068616365861285, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.3055089905555051, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""relu""}"
diabetes,2345,acrs,mlp,0.8163,0.7597,0.8494,0.7792,193.1,0.021906,"{""learning_rate"": 0.009490341980912328, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.703650274450891e-05, ""activation"": ""relu""}"
diabetes,3456,acrs,mlp,0.8648,0.7857,0.8357,0.7727,476.7,0.054029,"{""learning_rate"": 0.0007140343883752076, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.22144955528292914, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
diabetes,42,acrs,mlp,0.8809,0.7857,0.8309,0.7208,106.0,0.012013,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 130, ""dropout"": 0.3790438700426869, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 6.005578269385887e-06, ""activation"": ""relu""}"
diabetes,456,acrs,mlp,0.8643,0.7662,0.8409,0.7857,175.1,0.01985,"{""learning_rate"": 0.000756298044469306, ""batch_size_exp"": 5, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
diabetes,4567,acrs,mlp,0.877,0.7987,0.7972,0.7532,177.6,0.020151,"{""learning_rate"": 9.570377434006746e-05, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
diabetes,5678,acrs,mlp,0.8683,0.7727,0.8311,0.7403,189.7,0.021512,"{""learning_rate"": 0.011727545843142418, ""batch_size_exp"": 5, ""hidden_dim"": 36, ""dropout"": 0.4653149614687436, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.000869650937718965, ""activation"": ""tanh""}"
diabetes,6789,acrs,mlp,0.8531,0.7532,0.8302,0.7727,60.6,0.006868,"{""learning_rate"": 0.05313795159861168, ""batch_size_exp"": 7, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 2.8952259085860726e-05, ""activation"": ""relu""}"
diabetes,789,acrs,mlp,0.8615,0.7662,0.7857,0.7143,625.8,0.070863,"{""learning_rate"": 0.006497940024355795, ""batch_size_exp"": 4, ""hidden_dim"": 88, ""dropout"": 0.21603413620417194, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0002324138747648052, ""activation"": ""tanh""}"
diabetes,123,acrs_normal,mlp,0.8659,0.7792,0.8597,0.7727,87.0,0.009856,"{""learning_rate"": 0.10000000000000002, ""batch_size_exp"": 6, ""hidden_dim"": 116, ""dropout"": 0.11017993638630569, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
diabetes,1234,acrs_normal,mlp,0.8391,0.7403,0.8441,0.8052,69.0,0.007821,"{""learning_rate"": 0.011130607622174892, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
diabetes,2345,acrs_normal,mlp,0.8274,0.7597,0.833,0.7987,334.7,0.037927,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 133, ""dropout"": 0.47407678314550605, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015871381050714137, ""activation"": ""relu""}"
