dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
bank_marketing,2345,bo,rf,0.9242,0.8982,0.8859,0.8884,65.6,0.007617,"{""n_estimators"": 341, ""max_depth"": 14, ""min_samples_split"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.859484056736046}"
bank_marketing,3456,bo,rf,0.9179,0.8905,0.9107,0.8983,75.8,0.008799,"{""n_estimators"": 462, ""max_depth"": 18, ""min_samples_split"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7979657692705892}"
bank_marketing,42,bo,rf,0.9265,0.8993,0.9139,0.9083,75.6,0.008804,"{""n_estimators"": 279, ""max_depth"": 17, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5633558331800145}"
bank_marketing,456,bo,rf,0.9417,0.8993,0.9349,0.9006,75.3,0.008737,"{""n_estimators"": 438, ""max_depth"": 14, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7847283129194642}"
bank_marketing,4567,bo,rf,0.8992,0.9004,0.928,0.9028,68.8,0.007988,"{""n_estimators"": 245, ""max_depth"": 28, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.7658025957603587}"
bank_marketing,5678,bo,rf,0.9202,0.8971,0.9064,0.905,78.5,0.009111,"{""n_estimators"": 469, ""max_depth"": 11, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.9481916274882536}"
bank_marketing,6789,bo,rf,0.9319,0.9015,0.9177,0.8972,82.2,0.009546,"{""n_estimators"": 494, ""max_depth"": 28, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7556983003870192}"
bank_marketing,789,bo,rf,0.9134,0.8993,0.9008,0.8873,78.2,0.00907,"{""n_estimators"": 462, ""max_depth"": 21, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.984949753778441}"
bank_marketing,123,cmaes,rf,0.9357,0.9071,0.9238,0.8983,66.1,0.007672,"{""n_estimators"": 268, ""max_depth"": 17, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6696810565101758}"
bank_marketing,1234,cmaes,rf,0.9212,0.8938,0.9038,0.895,77.5,0.008994,"{""n_estimators"": 420, ""max_depth"": 15, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8914378842462574}"
bank_marketing,2345,cmaes,rf,0.921,0.896,0.8845,0.8895,65.0,0.007548,"{""n_estimators"": 329, ""max_depth"": 14, ""min_samples_split"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9323949588338284}"
bank_marketing,3456,cmaes,rf,0.9169,0.8938,0.9102,0.9006,57.3,0.006651,"{""n_estimators"": 213, ""max_depth"": 25, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.7935466507614674}"
bank_marketing,42,cmaes,rf,0.9242,0.9027,0.9198,0.9127,57.0,0.006655,"{""n_estimators"": 136, ""max_depth"": 24, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.8114328773312494}"
bank_marketing,456,cmaes,rf,0.943,0.8993,0.9315,0.9061,63.8,0.007401,"{""n_estimators"": 195, ""max_depth"": 16, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7156918644721787}"
bank_marketing,4567,cmaes,rf,0.8976,0.9015,0.9254,0.9017,61.8,0.007179,"{""n_estimators"": 213, ""max_depth"": 24, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.9538495971071239}"
bank_marketing,5678,cmaes,rf,0.9193,0.8982,0.9057,0.8983,57.6,0.006677,"{""n_estimators"": 248, ""max_depth"": 12, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""gini"", ""max_samples"": 0.8177267500243137}"
bank_marketing,6789,cmaes,rf,0.9291,0.9038,0.9207,0.8994,65.5,0.007607,"{""n_estimators"": 334, ""max_depth"": 13, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.8116346203718963}"
bank_marketing,789,cmaes,rf,0.9108,0.8971,0.9002,0.884,63.5,0.007377,"{""n_estimators"": 450, ""max_depth"": 23, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9156011299245435}"
bank_marketing,123,rs,rf,0.9339,0.9004,0.9246,0.8972,59.9,0.006943,"{""n_estimators"": 493, ""max_depth"": 20, ""min_samples_split"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8355633022350608}"
bank_marketing,1234,rs,rf,0.9228,0.8927,0.901,0.895,60.9,0.007073,"{""n_estimators"": 371, ""max_depth"": 27, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9230123441089373}"
bank_marketing,2345,rs,rf,0.9206,0.8872,0.8874,0.8895,61.8,0.007175,"{""n_estimators"": 447, ""max_depth"": 11, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8957647780919682}"
bank_marketing,3456,rs,rf,0.9169,0.8883,0.9123,0.8917,62.5,0.00725,"{""n_estimators"": 413, ""max_depth"": 24, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.9912344533721262}"
bank_marketing,42,rs,rf,0.9266,0.8993,0.9141,0.9105,60.3,0.007005,"{""n_estimators"": 213, ""max_depth"": 19, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7073120618635118}"
bank_marketing,456,rs,rf,0.9403,0.8927,0.9366,0.9017,64.6,0.007493,"{""n_estimators"": 370, ""max_depth"": 17, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9181790904154675}"
bank_marketing,4567,rs,rf,0.8987,0.8982,0.9256,0.9039,64.5,0.00749,"{""n_estimators"": 391, ""max_depth"": 21, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.8692883062337118}"
bank_marketing,5678,rs,rf,0.9189,0.9004,0.9097,0.9028,62.3,0.007227,"{""n_estimators"": 192, ""max_depth"": 10, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.9001518475077205}"
bank_marketing,6789,rs,rf,0.9311,0.9038,0.9243,0.8961,61.8,0.00718,"{""n_estimators"": 349, ""max_depth"": 27, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6618381620647595}"
bank_marketing,789,rs,rf,0.9151,0.9027,0.9026,0.8884,61.6,0.00715,"{""n_estimators"": 150, ""max_depth"": 26, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5277320313993306}"
breast_cancer,123,acrs,mlp,0.9984,0.9825,0.9974,0.9825,48.0,0.005564,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
breast_cancer,1234,acrs,mlp,0.9993,0.9912,1.0,1.0,58.7,0.006814,"{""learning_rate"": 0.008770630063110962, ""batch_size_exp"": 6, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
breast_cancer,2345,acrs,mlp,1.0,0.9912,0.9997,0.9825,129.8,0.015072,"{""learning_rate"": 0.09854245671431375, ""batch_size_exp"": 4, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 9.682876784425315e-05, ""activation"": ""relu""}"
breast_cancer,3456,acrs,mlp,0.9993,0.9912,0.981,0.9825,161.7,0.018764,"{""learning_rate"": 0.09917109404767029, ""batch_size_exp"": 4, ""hidden_dim"": 155, ""dropout"": 0.03827348385166596, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 5.011706451782416e-05, ""activation"": ""tanh""}"
breast_cancer,42,acrs,mlp,0.9993,0.9737,0.9937,0.9474,58.5,0.006808,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 131, ""dropout"": 0.42929895995569123, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 6.005578269385887e-06, ""activation"": ""tanh""}"
breast_cancer,456,acrs,mlp,0.9993,0.9825,0.9947,0.9298,104.6,0.012139,"{""learning_rate"": 0.012906313356156919, ""batch_size_exp"": 5, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
breast_cancer,4567,acrs,mlp,0.9967,0.9561,0.996,0.9825,132.6,0.015416,"{""learning_rate"": 0.0020496925313824737, ""batch_size_exp"": 4, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.1504460302336737e-06, ""activation"": ""relu""}"
breast_cancer,5678,acrs,mlp,1.0,0.9912,0.996,0.9737,63.3,0.007363,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
breast_cancer,6789,acrs,mlp,1.0,0.9912,0.9997,0.9825,132.7,0.015406,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 4, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0007448837591705877, ""activation"": ""relu""}"
breast_cancer,789,acrs,mlp,0.9925,0.9649,0.9964,0.9912,325.2,0.037758,"{""learning_rate"": 0.006497940024355795, ""batch_size_exp"": 4, ""hidden_dim"": 80, ""dropout"": 0.0037778935699261385, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 4.0062597547769134e-06, ""activation"": ""relu""}"
breast_cancer,123,acrs_normal,mlp,1.0,0.9912,0.9987,0.9649,60.9,0.007076,"{""learning_rate"": 0.034545314869652496, ""batch_size_exp"": 6, ""hidden_dim"": 116, ""dropout"": 0.11017993638630569, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
breast_cancer,1234,acrs_normal,mlp,0.9993,0.9825,1.0,0.9912,32.4,0.003767,"{""learning_rate"": 0.08068616365861285, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
breast_cancer,2345,acrs_normal,mlp,1.0,0.9825,0.9993,0.9825,150.2,0.017441,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 135, ""dropout"": 0.31810954359210647, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 9.682876784425315e-05, ""activation"": ""relu""}"
breast_cancer,3456,acrs_normal,mlp,0.9984,0.9737,0.9888,0.9825,131.8,0.015291,"{""learning_rate"": 0.006656814606756003, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.1348640689675874, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
breast_cancer,42,acrs_normal,mlp,0.9997,0.9737,0.9894,0.9474,56.0,0.00652,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 156, ""dropout"": 0.42929895995569123, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
breast_cancer,456,acrs_normal,mlp,1.0,0.9825,0.9934,0.9561,116.6,0.013535,"{""learning_rate"": 0.046672852371943345, ""batch_size_exp"": 5, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""tanh""}"
breast_cancer,4567,acrs_normal,mlp,0.9993,0.9649,0.9947,0.9561,69.1,0.008037,"{""learning_rate"": 0.04810995098929189, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.2776510779742106, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
breast_cancer,5678,acrs_normal,mlp,1.0,1.0,0.9934,0.9649,53.6,0.006221,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
breast_cancer,6789,acrs_normal,mlp,1.0,0.9912,0.9993,0.9825,80.3,0.009321,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 6, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.010000000000000004, ""activation"": ""relu""}"
breast_cancer,789,acrs_normal,mlp,0.9925,0.9211,0.9997,0.9912,510.3,0.059265,"{""learning_rate"": 2.3248072207773274e-05, ""batch_size_exp"": 4, ""hidden_dim"": 73, ""dropout"": 0.0, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""tanh""}"
breast_cancer,123,bo,mlp,0.9997,0.9912,0.9874,0.9737,95.2,0.011059,"{""learning_rate"": 0.027334468774817947, ""batch_size_exp"": 7, ""hidden_dim"": 154, ""dropout"": 0.004030571702010377, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0359828760481323e-06, ""activation"": ""relu""}"
breast_cancer,1234,bo,mlp,1.0,0.9912,0.9997,0.9912,86.1,0.009996,"{""learning_rate"": 0.03299032142766095, ""batch_size_exp"": 6, ""hidden_dim"": 154, ""dropout"": 0.05313651821474448, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.8612310191519128e-05, ""activation"": ""tanh""}"
breast_cancer,2345,bo,mlp,1.0,0.9912,1.0,0.9912,147.1,0.017082,"{""learning_rate"": 0.000378420780217319, ""batch_size_exp"": 4, ""hidden_dim"": 150, ""dropout"": 0.18935936112746973, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.1929111841192127e-05, ""activation"": ""relu""}"
breast_cancer,3456,bo,mlp,0.999,0.9737,0.9901,0.9737,112.9,0.01309,"{""learning_rate"": 0.034560627581787635, ""batch_size_exp"": 6, ""hidden_dim"": 200, ""dropout"": 0.021329599310698052, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.8388282723302498e-06, ""activation"": ""tanh""}"
breast_cancer,42,bo,mlp,1.0,0.9561,0.9815,0.9561,135.2,0.015732,"{""learning_rate"": 0.002367013071284349, ""batch_size_exp"": 6, ""hidden_dim"": 206, ""dropout"": 0.030083419078361234, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 2.9556876232942512e-06, ""activation"": ""tanh""}"
breast_cancer,456,bo,mlp,0.9997,0.9737,0.9964,0.9737,105.7,0.012281,"{""learning_rate"": 0.06409945693205597, ""batch_size_exp"": 4, ""hidden_dim"": 94, ""dropout"": 0.16159517144832164, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.006767053718183864, ""activation"": ""relu""}"
breast_cancer,4567,bo,mlp,0.9997,0.9035,0.9904,0.8509,103.0,0.011963,"{""learning_rate"": 0.010981611546284601, ""batch_size_exp"": 5, ""hidden_dim"": 55, ""dropout"": 0.1186494713956415, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0007307230665716226, ""activation"": ""relu""}"
breast_cancer,5678,bo,mlp,1.0,0.9912,0.996,0.9737,96.4,0.011206,"{""learning_rate"": 0.000906375003982469, ""batch_size_exp"": 4, ""hidden_dim"": 114, ""dropout"": 0.2594327198144663, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.245492930172076e-06, ""activation"": ""relu""}"
breast_cancer,6789,bo,mlp,1.0,1.0,1.0,1.0,77.5,0.009005,"{""learning_rate"": 0.08642604720886964, ""batch_size_exp"": 6, ""hidden_dim"": 155, ""dropout"": 0.38159381942899734, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 8.096141154645218e-05, ""activation"": ""tanh""}"
breast_cancer,789,bo,mlp,0.9957,0.9649,0.9983,0.9912,102.9,0.011936,"{""learning_rate"": 0.01887150294218157, ""batch_size_exp"": 7, ""hidden_dim"": 175, ""dropout"": 0.2027425005740364, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.006179078028859856, ""activation"": ""tanh""}"
breast_cancer,123,cmaes,mlp,1.0,1.0,0.9798,0.9737,163.8,0.01903,"{""learning_rate"": 0.03989319384655188, ""batch_size_exp"": 5, ""hidden_dim"": 134, ""dropout"": 0.11275374298955418, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0005356762115136485, ""activation"": ""relu""}"
breast_cancer,1234,cmaes,mlp,0.9997,0.9825,0.9977,0.9649,164.7,0.019133,"{""learning_rate"": 0.009895739159997419, ""batch_size_exp"": 4, ""hidden_dim"": 152, ""dropout"": 0.05179020807170703, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 7.61411726379416e-05, ""activation"": ""tanh""}"
breast_cancer,2345,cmaes,mlp,1.0,0.9737,0.9997,0.9825,185.7,0.021556,"{""learning_rate"": 0.0033151683507531694, ""batch_size_exp"": 5, ""hidden_dim"": 191, ""dropout"": 0.10194503682280201, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0004313637742617131, ""activation"": ""tanh""}"
breast_cancer,3456,cmaes,mlp,0.9984,0.9737,0.9864,0.9737,139.6,0.016204,"{""learning_rate"": 0.022568450380408514, ""batch_size_exp"": 6, ""hidden_dim"": 120, ""dropout"": 0.21807584932641388, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00010830957663325945, ""activation"": ""tanh""}"
breast_cancer,42,cmaes,mlp,0.9993,0.9737,0.9967,0.9474,89.9,0.010455,"{""learning_rate"": 0.0020616802645353188, ""batch_size_exp"": 6, ""hidden_dim"": 135, ""dropout"": 0.23277766942732517, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 4.721979575318013e-05, ""activation"": ""tanh""}"
breast_cancer,456,cmaes,mlp,0.9993,0.9737,0.9967,0.9561,97.6,0.01134,"{""learning_rate"": 0.016101785170942847, ""batch_size_exp"": 6, ""hidden_dim"": 177, ""dropout"": 0.2746384191431409, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 9.318208010671079e-06, ""activation"": ""relu""}"
breast_cancer,4567,cmaes,mlp,0.9977,0.9649,0.997,0.9825,140.2,0.016305,"{""learning_rate"": 0.00025527928256410663, ""batch_size_exp"": 5, ""hidden_dim"": 147, ""dropout"": 0.24249195827635325, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0002551665040865103, ""activation"": ""relu""}"
breast_cancer,5678,cmaes,mlp,1.0,1.0,0.9967,0.9912,138.1,0.016043,"{""learning_rate"": 0.000906375003982469, ""batch_size_exp"": 4, ""hidden_dim"": 114, ""dropout"": 0.2594327198144663, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.245492930172076e-06, ""activation"": ""relu""}"
breast_cancer,6789,cmaes,mlp,1.0,0.9912,0.997,0.9737,108.7,0.012639,"{""learning_rate"": 0.08642604720886964, ""batch_size_exp"": 6, ""hidden_dim"": 155, ""dropout"": 0.38159381942899734, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 8.096141154645218e-05, ""activation"": ""tanh""}"
breast_cancer,789,cmaes,mlp,0.9944,0.9649,0.9997,0.9912,133.9,0.015555,"{""learning_rate"": 0.022252961249931015, ""batch_size_exp"": 4, ""hidden_dim"": 116, ""dropout"": 0.31327081425081765, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.006593792870177207, ""activation"": ""tanh""}"
breast_cancer,123,rs,mlp,0.9997,0.9825,0.9616,0.9649,203.8,0.023679,"{""learning_rate"": 0.01642000422291229, ""batch_size_exp"": 5, ""hidden_dim"": 205, ""dropout"": 0.220231001043927, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.004169786619944736, ""activation"": ""relu""}"
breast_cancer,1234,rs,mlp,0.9993,0.9825,0.9993,0.9737,191.5,0.022237,"{""learning_rate"": 0.04130612061588326, ""batch_size_exp"": 6, ""hidden_dim"": 179, ""dropout"": 0.19610496832409674, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.2523136180875206e-05, ""activation"": ""tanh""}"
breast_cancer,2345,rs,mlp,1.0,0.9912,0.9993,0.9825,195.4,0.022677,"{""learning_rate"": 0.0017375657291023197, ""batch_size_exp"": 5, ""hidden_dim"": 202, ""dropout"": 0.3846244841884424, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0015050157697293956, ""activation"": ""relu""}"
breast_cancer,3456,rs,mlp,0.9987,0.9737,0.9909,0.9649,219.2,0.025461,"{""learning_rate"": 0.01908858723944826, ""batch_size_exp"": 5, ""hidden_dim"": 250, ""dropout"": 0.4749279963228045, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.3461790963044536e-06, ""activation"": ""tanh""}"
breast_cancer,42,rs,mlp,0.9993,0.9825,0.9957,0.9561,183.2,0.021306,"{""learning_rate"": 0.002971796631657383, ""batch_size_exp"": 5, ""hidden_dim"": 136, ""dropout"": 0.37373546906687827, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 2.6834162496848697e-06, ""activation"": ""tanh""}"
breast_cancer,456,rs,mlp,0.999,0.9737,0.9947,0.9474,185.6,0.021536,"{""learning_rate"": 0.0743637096068516, ""batch_size_exp"": 5, ""hidden_dim"": 126, ""dropout"": 0.3789765361079719, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.2620976311438318e-06, ""activation"": ""tanh""}"
breast_cancer,4567,rs,mlp,0.9974,0.9737,0.996,0.9649,139.0,0.016158,"{""learning_rate"": 0.010414025847214082, ""batch_size_exp"": 4, ""hidden_dim"": 173, ""dropout"": 0.44653006546439766, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.006161153440910034, ""activation"": ""relu""}"
breast_cancer,5678,rs,mlp,1.0,0.9912,0.9967,0.9825,137.6,0.015984,"{""learning_rate"": 0.000906375003982469, ""batch_size_exp"": 4, ""hidden_dim"": 114, ""dropout"": 0.2594327198144663, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.245492930172076e-06, ""activation"": ""relu""}"
breast_cancer,6789,rs,mlp,1.0,0.9825,0.9993,0.9825,177.8,0.020654,"{""learning_rate"": 0.08642604720886964, ""batch_size_exp"": 6, ""hidden_dim"": 155, ""dropout"": 0.38159381942899734, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 8.096141154645218e-05, ""activation"": ""tanh""}"
breast_cancer,789,rs,mlp,0.9944,0.9825,1.0,1.0,148.9,0.017297,"{""learning_rate"": 0.015580301728830896, ""batch_size_exp"": 5, ""hidden_dim"": 105, ""dropout"": 0.1190391751490027, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0006684296736654569, ""activation"": ""tanh""}"
breast_cancer,123,acrs,rf,0.9908,0.9474,0.998,0.9649,46.9,0.005442,"{""n_estimators"": 261, ""max_depth"": 5, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5921859053493348}"
breast_cancer,1234,acrs,rf,0.9902,0.9649,0.996,0.9649,42.0,0.004877,"{""n_estimators"": 123, ""max_depth"": 27, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
breast_cancer,2345,acrs,rf,0.9997,0.9737,0.9977,0.9561,27.8,0.00323,"{""n_estimators"": 100, ""max_depth"": 17, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8976128941433296}"
breast_cancer,3456,acrs,rf,0.9846,0.9561,0.9921,0.9737,79.1,0.009164,"{""n_estimators"": 451, ""max_depth"": 6, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.9262937741517914}"
breast_cancer,42,acrs,rf,0.9882,0.9561,0.9924,0.9474,80.5,0.00937,"{""n_estimators"": 467, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.6406919460109983}"
breast_cancer,456,acrs,rf,0.9925,0.9561,0.9777,0.9649,42.8,0.004973,"{""n_estimators"": 209, ""max_depth"": 18, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6382532788268338}"
breast_cancer,4567,acrs,rf,0.9954,0.9825,0.9838,0.9561,64.2,0.007465,"{""n_estimators"": 349, ""max_depth"": 11, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""entropy"", ""max_samples"": 0.5845019152491067}"
breast_cancer,5678,acrs,rf,1.0,0.9649,0.9888,0.9649,22.8,0.002646,"{""n_estimators"": 69, ""max_depth"": 28, ""min_samples_split"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9575696155171226}"
